Out Time,Out Airline,Out Cities,Out Duration,Out Stops,Out Stop Cities,Return Time,Return Airline,Return Cities,Return Duration,Return Stops,Return Stop Cities,Price,timestamp,sort,departure_date,total_duration,dep_time,ret_time,dep_airline,ret_airline,total_stops,target
8:15 am – 12:20 am +2,Japan Airlines,EWR‐SIN,28h05m,2,"LAX, NRT",8:10 am – 7:00 am +1,Japan Airlines,SIN‐EWR,34h50m,2,"NRT, LAX",1239,20220403-2044,cheap,2022-05-30,2860,11:25,6:10,ANA,ANA,4,1
7:10 am – 1:55 pm +2,"Japan Airlines, VietJet Air",EWR‐SIN,42h45m,3,"BOS, NRT, ...",11:30 pm – 6:46 pm +1,"Turkish Airlines, Amtrak",SIN‐EWR,31h16m,2,"IST, BOS-BOS",1279,20220403-2044,cheap,2022-05-30,3155,6:30,6:10,ANA,ANA,5,0
6:39 am – 12:20 am +2,American Airlines,EWR‐SIN,29h41m,2,"DFW, NRT",8:10 am – 11:26 pm,American Airlines,SIN‐EWR,27h16m,2,"NRT, DFW",1336,20220403-2044,cheap,2022-05-30,3627,11:25,10:10,ANA,ANA,4,0
8:30 pm – 12:35 am +3,United Airlines,EWR‐SIN,40h05m,2,"LAX, HND-NRT",6:10 am – 4:45 pm,United Airlines,SIN‐EWR,22h35m,1,NRT,1386,20220403-2044,cheap,2022-05-30,3444,11:25,9:00,United Airlines,United Airlines,3,0
7:45 am – 12:20 am +2,American Airlines,EWR‐SIN,28h35m,2,"ORD, NRT",8:10 am – 11:26 pm,American Airlines,SIN‐EWR,27h16m,2,"NRT, DFW",1403,20220403-2044,cheap,2022-05-30,3557,11:25,9:00,United Airlines,United Airlines,4,0
6:00 am – 12:20 am +2,American Airlines,EWR‐SIN,30h20m,2,"ORD, NRT",8:10 am – 11:26 pm,American Airlines,SIN‐EWR,27h16m,2,"NRT, DFW",1403,20220403-2044,cheap,2022-05-30,3639,11:25,9:00,United Airlines,United Airlines,4,0
8:30 pm – 12:35 am +3,ANA,EWR‐SIN,40h05m,2,"LAX, NRT",6:10 am – 4:45 pm,ANA,SIN‐EWR,22h35m,1,NRT,1405,20220403-2044,cheap,2022-05-30,2925,10:20,6:10,United Airlines,ANA,3,0
10:25 am – 5:10 pm +1,Singapore Airlines,EWR‐SIN,18h45m,0,,9:25 am – 11:00 pm,"Singapore Airlines, JetBlue",SIN‐EWR,25h35m,1,SFO,1511,20220403-2044,cheap,2022-05-30,3185,6:00,6:10,United Airlines,ANA,1,0
10:25 am – 5:10 pm +1,Singapore Airlines,EWR‐SIN,18h45m,0,,9:25 am – 5:30 am +1,"Singapore Airlines, JetBlue",SIN‐EWR,32h05m,1,SFO,1511,20220403-2044,cheap,2022-05-30,3201,5:44,6:10,United Airlines,ANA,1,0
11:29 am – 6:15 am +2,"Air Canada, SWISS",EWR‐SIN,30h46m,2,"YYZ, ZRH",6:10 am – 9:12 pm,Air Canada,SIN‐EWR,27h02m,2,"NRT, YYZ",1536,20220403-2044,cheap,2022-05-30,3509,10:20,9:00,United Airlines,United Airlines,4,0
7:10 am – 12:20 am +2,Japan Airlines,EWR‐SIN,29h10m,2,"BOS, NRT",6:10 am – 4:45 pm,ANA,SIN‐EWR,22h35m,1,NRT,1596,20220403-2044,cheap,2022-05-30,3785,5:44,9:00,United Airlines,United Airlines,3,0
11:29 am – 6:15 am +2,"Air Canada, SWISS",EWR‐SIN,30h46m,2,"YYZ, ZRH",6:10 am – 8:11 pm,Air Canada,SIN‐EWR,26h01m,2,"NRT, YYZ",1613,20220403-2044,cheap,2022-05-30,3154,9:00,1:10,Korean Air,Korean Air,4,0
11:29 am – 6:15 am +2,"Air Canada, SWISS",EWR‐SIN,30h46m,2,"YYZ, ZRH",6:10 am – 10:01 pm,Air Canada,SIN‐EWR,27h51m,2,"NRT, YYZ",1613,20220403-2044,cheap,2022-05-30,3214,8:00,1:10,Korean Air,Korean Air,4,0
8:15 am – 12:20 am +2,Japan Airlines,EWR‐SIN,28h05m,2,"LAX, NRT",8:10 am – 11:00 pm,"Japan Airlines, JetBlue",SIN‐EWR,26h50m,2,"NRT, SFO",1187,20220403-2042,best,2022-05-30,2860,11:25,6:10,ANA,ANA,4,1
10:25 am – 5:10 pm +1,Singapore Airlines,EWR‐SIN,18h45m,0,,11:35 pm – 6:00 am +1,Singapore Airlines,SIN‐EWR,18h25m,0,,1689,20220403-2042,best,2022-05-30,2860,11:25,6:10,ANA,ANA,0,0
8:15 am – 12:20 am +2,Japan Airlines,EWR‐SIN,28h05m,2,"LAX, NRT",8:10 am – 11:00 pm,"Japan Airlines, JetBlue",SIN‐EWR,26h50m,2,"NRT, SFO",1187,20220403-2042,best,2022-05-30,3245,8:00,1:10,Korean Air,Korean Air,4,0
10:25 am – 5:10 pm +1,Singapore Airlines,EWR‐SIN,18h45m,0,,9:25 am – 11:00 pm,"Singapore Airlines, JetBlue",SIN‐EWR,25h35m,1,SFO,1511,20220403-2042,best,2022-05-30,2925,10:20,6:10,United Airlines,ANA,1,0
10:25 am – 5:10 pm +1,Singapore Airlines,EWR‐SIN,18h45m,0,,9:25 am – 5:30 am +1,"Singapore Airlines, JetBlue",SIN‐EWR,32h05m,1,SFO,1511,20220403-2042,best,2022-05-30,3155,6:30,6:10,ANA,ANA,1,0
